lidar_dds,lidar_ndn_udp_b,lidar_ndn_udp_s,lidar_ndn_tcp_s,lidar_ndn_tcp_b,can_ndn_udp_b,can_ndn_udp_s,can_ndn_tcp_s,can_ndn_tcp_b,can_dds,cam_ndn_udp_b,cam_ndn_udp_s,cam_ndn_tcp_s,cam_ndn_tcp_b,cam_dds
5.57875633239746,6.34503364562988,8.28838348388672,8.74733924865723,5.95879554748535,9.10305976867676,9.63258743286133,9.62162017822266,8.11290740966797,7.63106346130371,21.4560031890869,25.9225368499756,26.8902778625488,20.7908153533936,23.1523513793945
5.6605339050293,6.2413215637207,8.51821899414063,8.55875015258789,6.27756118774414,9.09781455993652,9.74249839782715,9.81259346008301,8.35561752319336,8.21065902709961,20.1091766357422,26.9088745117187,26.7210006713867,20.7209587097168,25.0167846679687
5.8135986328125,6.36839866638184,8.43095779418945,8.60261917114258,5.98049163818359,9.44375991821289,9.63497161865234,9.62281227111816,8.32414627075195,9.49788093566895,21.3170051574707,26.9420146942139,26.728630065918,20.8520889282227,25.3019332885742
5.46050071716309,6.37292861938477,8.44597816467285,8.9111328125,6.26349449157715,9.59563255310059,9.87124443054199,9.61923599243164,8.29505920410156,6.74819946289063,21.350622177124,26.9463062286377,27.0791053771973,21.1544036865234,24.9717235565186
5.80191612243652,6.57320022583008,7.66944885253906,8.46433639526367,6.57916069030762,9.57870483398438,9.56583023071289,9.6745491027832,8.93545150756836,8.50319862365723,21.6984748840332,25.9556770324707,27.1196365356445,21.5754508972168,25.22873878479
6.47115707397461,6.93321228027344,8.03947448730469,5.90300559997559,5.86748123168945,8.89468193054199,9.4292163848877,9.67860221862793,8.77904891967773,8.11362266540527,20.9064483642578,21.6302871704102,26.1695384979248,21.4846134185791,21.9790935516357
4.78839874267578,5.85699081420898,8.29076766967773,6.06155395507813,6.69360160827637,9.96255874633789,9.46593284606934,9.61136817932129,9.3388557434082,7.95555114746094,21.4569568634033,22.3093032836914,26.9253253936768,21.2917327880859,22.6371288299561
5.58590888977051,6.34407997131348,5.87868690490723,5.95808029174805,5.76448440551758,9.15360450744629,9.2015266418457,9.73129272460938,6.83212280273438,8.86058807373047,21.3708877563477,24.1644382476807,26.982307434082,21.5418338775635,24.9538421630859
5.49387931823731,6.44898414611816,5.92994689941406,6.35862350463867,5.96165657043457,9.24921035766602,9.71865653991699,9.52482223510742,8.30864906311035,7.38668441772461,21.411657333374,22.1459865570068,24.3673324584961,22.0611095428467,25.0802040100098
6.78157806396484,7.70974159240723,6.22367858886719,6.20245933532715,6.04391098022461,9.22584533691406,8.63504409790039,9.83977317810059,8.73517990112305,8.2244873046875,21.6133594512939,21.944522857666,26.3440608978271,22.1924781799316,25.2749919891357
8.80908966064453,4.94551658630371,6.65569305419922,6.27279281616211,6.10542297363281,9.71460342407227,8.79025459289551,9.64641571044922,8.56828689575195,8.24260711669922,21.3329792022705,24.8939990997314,26.2100696563721,21.054744720459,25.4998207092285
1.34801864624023,6.16359710693359,5.58829307556152,6.15859031677246,5.95808029174805,9.21630859375,9.07373428344727,9.32478904724121,8.67295265197754,8.09812545776367,21.2781429290771,26.7014503479004,25.9108543395996,21.4598178863525,25.043249130249
6.33883476257324,6.40678405761719,6.47425651550293,6.56795501708984,6.06608390808106,9.47856903076172,9.42564010620117,9.58943367004395,8.87584686279297,8.11314582824707,20.2827453613281,23.0898857116699,27.2388458251953,21.8427181243896,21.6848850250244
4.93240356445313,6.17170333862305,6.75845146179199,6.35480880737305,7.43961334228516,9.14454460144043,9.86289978027344,9.62018966674805,8.82554054260254,8.2244873046875,21.3809013366699,23.7529277801514,20.5950736999512,21.6264724731445,21.6119289398193
6.05320930480957,6.52527809143066,6.98423385620117,6.99853897094727,5.7826042175293,9.21082496643066,9.71031188964844,9.66572761535645,8.96406173706055,8.47196578979492,21.5318202972412,28.0587673187256,22.8862762451172,21.005392074585,22.3956108093262
5.37514686584473,6.36625289916992,8.37111473083496,8.13817977905273,5.71250915527344,9.50956344604492,10.1253986358643,9.83667373657227,9.69123840332031,8.00395011901856,21.5878486633301,27.3666381835937,24.064302444458,21.7185020446777,24.5847702026367
6.78753852844238,7.63797760009766,5.07569313049316,7.77149200439453,6.05177879333496,9.4759464263916,9.46331024169922,9.62662696838379,9.38129425048828,8.15629959106445,21.1079120635986,27.7957916259766,22.1860408782959,20.5073356628418,25.2654552459717
4.51183319091797,5.28168678283691,6.46686553955078,8.60714912414551,6.05916976928711,9.22536849975586,9.80663299560547,9.63902473449707,9.65237617492676,8.27717781066895,21.329402923584,25.7375240325928,21.7216014862061,21.2423801422119,25.1598358154297
6.91008567810059,5.53011894226074,5.37395477294922,8.59451293945313,5.94663619995117,8.59260559082031,9.64665412902832,9.91988182067871,9.26017761230469,8.24880599975586,21.8667984008789,26.9393920898437,21.7363834381104,21.42333984375,25.5718231201172
4.60362434387207,6.10780715942383,8.24522972106934,8.64315032958984,5.99551200866699,9.18436050415039,9.86552238464356,9.57417488098145,9.53030586242676,8.12244415283203,20.3266143798828,27.0109176635742,23.3206748962402,21.6290950775146,24.8615741729736
5.29599189758301,6.15620613098145,4.24861907958984,8.69965553283691,5.97906112670898,8.93449783325195,9.71746444702148,9.94300842285156,9.46569442749023,8.07857513427734,20.4093456268311,27.1389484405518,24.6419906616211,21.5203762054443,25.1638889312744
5.69272041320801,5.41925430297852,6.04057312011719,8.6662769317627,5.70297241210938,9.60302352905273,10.0977420806885,8.77571105957031,9.40704345703125,8.24809074401856,21.0165977478027,26.0210037231445,27.4984836578369,21.5473175048828,26.5953540802002
5.69462776184082,4.96530532836914,6.13164901733398,8.61430168151856,5.58066368103027,9.43827629089356,9.63854789733887,9.39512252807617,9.4447135925293,8.28981399536133,21.4207172393799,27.5633335113525,25.4745483398437,21.3644504547119,24.0085124969482
5.54227828979492,5.62119483947754,6.64448738098145,8.8803768157959,5.52439689636231,9.34648513793945,9.95635986328125,9.55533981323242,9.42707061767578,8.06069374084473,21.3403701782227,26.8723964691162,21.7342376708984,21.3484764099121,24.960994720459
6.05201721191406,6.41751289367676,6.64472579956055,8.76164436340332,5.42449951171875,9.59563255310059,9.70911979675293,9.93061065673828,9.49931144714356,8.16774368286133,21.2893486022949,21.6615200042725,23.1242179870605,21.6751098632812,30.7416915893555
5.0506591796875,4.70066070556641,7.29918479919434,9.11855697631836,5.5239200592041,9.48119163513184,9.68027114868164,9.16314125061035,9.59348678588867,8.24618339538574,21.0504531860352,22.1810340881348,26.20530128479,21.3346481323242,22.7820873260498
5.81932067871094,6.26850128173828,8.43095779418945,6.02173805236816,5.33747673034668,9.52625274658203,9.75251197814941,9.73343849182129,9.66620445251465,8.29744338989258,20.8888053894043,24.4355201721191,26.1421203613281,21.3980674743652,21.6221809387207
5.4779052734375,5.64813613891602,7.00592994689941,6.80732727050781,5.52630424499512,9.552001953125,9.86981391906738,9.45854187011719,10.1766586303711,8.06355476379395,20.7781791687012,27.4724960327148,27.4202823638916,21.8017101287842,22.9666233062744
5.75590133666992,5.17344474792481,8.29052925109863,5.92660903930664,6.2260627746582,8.99219512939453,9.61446762084961,10.5319023132324,8.67676734924316,8.55803489685059,20.1983451843262,26.4132022857666,21.0647583007812,21.4395523071289,24.5234966278076
5.44047355651856,6.17218017578125,8.32033157348633,6.10184669494629,6.08038902282715,9.47046279907227,8.59904289245606,8.27836990356445,9.49621200561523,8.06903839111328,20.6749439239502,26.0441303253174,21.8803882598877,21.594762802124,25.1233577728271
5.73587417602539,6.06203079223633,6.87956809997559,6.24847412109375,6.29734992980957,9.49430465698242,8.28313827514648,9.46426391601563,10.901927947998,8.68058204650879,20.6489562988281,27.1294116973877,25.9647369384766,21.6712951660156,25.6633758544922
5.51939010620117,6.44159317016602,7.05862045288086,6.26492500305176,6.30688667297363,9.42873954772949,8.50796699523926,9.47666168212891,8.05258750915527,7.89284706115723,21.6155052185059,27.5473594665527,26.1998176574707,21.7647552490234,23.1223106384277
6.19649887084961,6.64210319519043,6.73937797546387,6.17694854736328,6.26111030578613,9.42587852478027,8.89682769775391,9.62018966674805,9.50479507446289,8.15057754516602,21.7468738555908,25.890588760376,25.83909034729,20.2791690826416,26.0715484619141
5.64980506896973,6.0725212097168,7.04264640808106,6.68144226074219,5.85126876831055,9.14621353149414,9.54413414001465,9.46164131164551,9.59205627441406,8.0876350402832,21.1882591247559,26.4382362365723,26.4019966125488,22.8028297424316,25.5692005157471
6.1793327331543,6.37173652648926,6.80899620056152,6.76774978637695,5.94234466552734,9.14716720581055,8.76116752624512,9.63759422302246,9.58657264709473,8.33988189697266,21.4223861694336,21.3642120361328,26.0360240936279,18.2888507843018,25.4685878753662
5.09452819824219,5.94663619995117,6.81543350219727,7.10773468017578,6.32071495056152,9.2926025390625,9.46855545043945,9.52720642089844,9.73701477050781,8.24928283691406,22.1893787384033,21.5408802032471,26.0570049285889,24.8017311096191,25.5067348480225
5.64098358154297,6.19864463806152,7.83085823059082,8.44883918762207,5.59544563293457,9.60779190063477,9.1090202331543,9.67574119567871,9.40465927124023,7.83467292785645,19.5455551147461,25.428295135498,25.9907245635986,18.2969570159912,26.6106128692627
5.56468963623047,6.73007965087891,9.30690765380859,8.51535797119141,5.72633743286133,8.23330879211426,9.79828834533691,9.48143005371094,8.53419303894043,8.0716609954834,20.6863880157471,26.3023376464844,26.214599609375,23.6020088195801,21.4698314666748
5.83839416503906,5.18655776977539,7.96246528625488,8.63790512084961,5.30385971069336,8.51202011108398,10.1845264434814,9.5665454864502,8.98313522338867,8.33487510681152,20.8578109741211,27.0500183105469,26.3514518737793,18.7439918518066,21.9161510467529
5.51176071166992,5.99169731140137,8.21495056152344,8.5904598236084,5.6612491607666,8.47649574279785,9.27495956420898,9.10568237304688,8.78095626831055,8.07857513427734,21.4605331420898,26.8967151641846,25.8779525756836,21.6438770294189,22.2344398498535
5.65862655639648,6.73604011535645,8.5904598236084,8.83150100708008,5.68151473999023,8.53753089904785,9.8423957824707,9.64951515197754,8.35347175598145,8.13913345336914,21.343469619751,25.8259773254395,26.5281200408936,24.3523120880127,25.2387523651123
5.66744804382324,6.38890266418457,8.53824615478516,8.61644744873047,5.58781623840332,8.51941108703613,9.77325439453125,9.74249839782715,8.86178016662598,8.41808319091797,22.5024223327637,25.9947776794434,25.8259773254395,18.3804035186768,25.0799655914307
5.69581985473633,5.68270683288574,8.72945785522461,8.64744186401367,5.54847717285156,8.35704803466797,10.1244449615479,8.34131240844727,9.13286209106445,8.08858871459961,20.5059051513672,26.038646697998,26.3893604278564,21.735668182373,25.5916118621826
5.48100471496582,6.19745254516602,8.86225700378418,8.75592231750488,5.68819046020508,8.66246223449707,9.74678993225098,8.3763599395752,11.2893581390381,8.51964950561523,21.2240219116211,25.9168148040771,25.6261825561523,21.6124057769775,27.2021293640137
5.75399398803711,5.91182708740234,9.05752182006836,8.8658332824707,5.5384635925293,9.0184211730957,9.84311103820801,8.45909118652344,7.57789611816406,7.75456428527832,21.6403007507324,25.9196758270264,25.9444713592529,21.2960243225098,23.5245227813721
5.49197196960449,5.81073760986328,9.58871841430664,10.411262512207,5.90944290161133,8.17346572875977,10.2124214172363,8.59403610229492,9.5062255859375,8.22281837463379,21.3930606842041,26.0350704193115,24.5518684387207,20.3015804290771,25.6543159484863
5.79357147216797,5.53369522094727,8.30674171447754,8.10146331787109,5.81932067871094,8.83579254150391,9.86671447753906,9.51504707336426,9.66811180114746,8.26787948608398,21.5628147125244,26.2103080749512,21.6436386108398,20.432710647583,25.1946449279785
5.46646118164063,5.50460815429688,8.50653648376465,6.1192512512207,6.11710548400879,8.88466835021973,10.0231170654297,8.11123847961426,9.42134857177734,8.11409950256348,21.3863849639893,25.740385055542,21.7742919921875,20.559549331665,25.1510143280029
5.63883781433106,5.81932067871094,8.18371772766113,6.34598731994629,6.1945915222168,9.47070121765137,10.0789070129395,8.81075859069824,9.46903228759766,8.55398178100586,21.5177536010742,22.5121974945068,22.7055549621582,21.2326049804687,25.0194072723389
5.61642646789551,5.3253173828125,8.21280479431152,8.70561599731445,6.74676895141602,9.40656661987305,9.95635986328125,9.18889045715332,10.3051662445068,7.88021087646484,21.4838981628418,21.7337608337402,25.7384777069092,21.4459896087646,25.5162715911865
5.77902793884277,5.31196594238281,9.83786582946777,8.57257843017578,6.07013702392578,9.42516326904297,9.88626480102539,14.6276950836182,8.83913040161133,8.35561752319336,21.3661193847656,23.7574577331543,25.7551670074463,21.4054584503174,25.3949165344238
5.55324554443359,5.78880310058594,6.80398941040039,9.14645195007324,6.55865669250488,8.36706161499023,9.5977783203125,8.21876525878906,9.38916206359863,8.0411434173584,21.9266414642334,26.3721942901611,25.3489017486572,21.3382244110107,25.0434875488281
5.5999755859375,4.86922264099121,8.29529762268066,6.8666934967041,6.25181198120117,8.94856452941895,9.918212890625,8.45909118652344,9.83953475952148,8.21113586425781,21.4684009552002,25.6497859954834,25.7096290588379,21.573543548584,25.822639465332
5.5999755859375,5.72752952575684,8.07642936706543,5.80811500549316,6.34908676147461,9.28497314453125,10.2002620697021,8.71896743774414,9.00602340698242,8.18252563476563,21.730899810791,26.2706279754639,25.7723331451416,21.2376117706299,25.1598358154297
5.89585304260254,5.33437728881836,8.27908515930176,6.103515625,6.33621215820313,9.4752311706543,9.68050956726074,8.79049301147461,9.96494293212891,8.49127769470215,21.343469619751,26.141881942749,21.7607021331787,21.5747356414795,21.6279029846191
5.50937652587891,6.05106353759766,8.01730155944824,5.70988655090332,6.48617744445801,9.57536697387695,9.79161262512207,7.74741172790527,8.06093215942383,7.87854194641113,21.1806297302246,25.8235931396484,22.3069190979004,21.3544368743896,21.7349529266357
5.57994842529297,5.04517555236816,8.18753242492676,6.27970695495606,6.35981559753418,9.71031188964844,10.2839469909668,8.47268104553223,8.3925724029541,8.17370414733887,21.3854312896729,25.9904861450195,22.6006507873535,21.0726261138916,23.0927467346191
6.38127326965332,5.52034378051758,8.30674171447754,5.41543960571289,6.57296180725098,9.64117050170898,10.3237628936768,8.42523574829102,8.43644142150879,8.17632675170898,21.3623046875,26.6134738922119,25.7198810577393,21.4061737060547,25.2065658569336
5.44071197509766,5.56254386901856,8.20684432983398,6.06369972229004,6.35671615600586,9.66525077819824,9.67717170715332,8.453369140625,8.38994979858398,8.29529762268066,20.4708576202393,25.1784324645996,25.4654884338379,21.5854644775391,25.4528522491455
5.72490692138672,5.59544563293457,8.36038589477539,5.8131217956543,8.30793380737305,9.70983505249023,10.1726055145264,8.99338722229004,8.53872299194336,8.35871696472168,20.9295749664307,26.1921882629395,25.5215167999268,21.5773582458496,25.1727104187012
5.23519515991211,5.63430786132813,8.23354721069336,6.44874572753906,4.7910213470459,9.26923751831055,9.73677635192871,8.28027725219727,8.28695297241211,8.00967216491699,20.3933715820312,26.0605812072754,25.6617069244385,22.1168994903564,26.0567665100098
5.66792488098145,6.46662712097168,8.21089744567871,5.28120994567871,6.40964508056641,9.55271720886231,10.8771324157715,9.63377952575684,8.46982002258301,8.2552433013916,21.4285850524902,23.2198238372803,25.5088806152344,20.7655429840088,24.8291492462158
